chapter,word,lemma,pos,ner
56,",",",",",",O
56,madam,madam,NN,O
56,",",",",",",O
56,"""","""",'',O
56,said,say,VBD,O
56,Mrs.,Mrs.,NNP,O
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,delighted,delighted,JJ,O
56,to,to,TO,O
56,speak,speak,VB,O
56,to,to,IN,O
56,a,a,DT,O
56,lady,lady,NN,O
56,Catherine,Catherine,NNP,PERSON
56,.,.,.,O
56,"""","""",'',O
56,She,she,PRP,O
56,is,be,VBZ,O
56,my,my,PRP$,O
56,youngest,young,JJS,O
56,girl,girl,NN,O
56,but,but,CC,O
56,one,one,CD,NUMBER
56,.,.,.,O
56,My,my,PRP$,O
56,youngest,young,JJS,O
56,of,of,IN,O
56,all,all,DT,O
56,",",",",",",O
56,is,be,VBZ,O
56,lately,lately,RB,O
56,married,married,JJ,O
56,",",",",",",O
56,and,and,CC,O
56,my,my,PRP$,O
56,eldest,eold,JJS,O
56,is,be,VBZ,O
56,somewhere,somewhere,RB,O
56,about,about,IN,O
56,the,the,DT,O
56,grounds,grounds,NNS,O
56,",",",",",",O
56,walking,walk,VBG,O
56,with,with,IN,O
56,a,a,DT,O
56,young,young,JJ,O
56,man,man,NN,O
56,",",",",",",O
56,who,who,WP,O
56,I,I,PRP,O
56,believe,believe,VBP,O
56,will,will,MD,O
56,soon,soon,RB,O
56,become,become,VB,O
56,a,a,DT,O
56,part,part,NN,O
56,of,of,IN,O
56,the,the,DT,O
56,family,family,NN,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,You,you,PRP,O
56,have,have,VBP,O
56,a,a,DT,O
56,very,very,RB,O
56,small,small,JJ,O
56,park,park,NN,O
56,here,here,RB,O
56,",",",",",",O
56,"""","""",``,O
56,returned,return,VBD,O
56,Lady,Lady,NNP,O
56,Catherine,Catherine,NNP,PERSON
56,after,after,IN,O
56,a,a,DT,O
56,short,short,JJ,O
56,silence,silence,NN,O
56,.,.,.,O
56,"""","""",'',O
56,It,it,PRP,O
56,is,be,VBZ,O
56,nothing,nothing,NN,O
56,in,in,IN,O
56,comparison,comparison,NN,O
56,of,of,IN,O
56,Rosings,Rosings,NNP,PERSON
56,",",",",",",O
56,my,my,PRP$,O
56,lady,lady,NN,O
56,",",",",",",O
56,I,I,PRP,O
56,dare,dare,MD,O
56,say,say,VB,O
56,;,;,:,O
56,but,but,CC,O
56,I,I,PRP,O
56,assure,assure,VBP,O
56,you,you,PRP,O
56,it,it,PRP,O
56,is,be,VBZ,O
56,much,much,RB,O
56,larger,large,JJR,O
56,than,than,IN,O
56,Sir,Sir,NNP,O
56,William,William,NNP,PERSON
56,Lucas,Lucas,NNP,PERSON
56,'s,'s,POS,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,This,this,DT,O
56,must,must,MD,O
56,be,be,VB,O
56,a,a,DT,O
56,most,most,RBS,O
56,inconvenient,inconvenient,JJ,O
56,sitting,sitting,NN,O
56,room,room,NN,O
56,for,for,IN,O
56,the,the,DT,O
56,evening,evening,NN,TIME
56,",",",",",",O
56,in,in,IN,O
56,summer,summer,NN,DATE
56,;,;,:,O
56,the,the,DT,O
56,windows,window,NNS,O
56,are,be,VBP,O
56,full,full,JJ,O
56,west,west,NN,O
56,.,.,.,O
56,"""","""",``,O
56,Mrs.,Mrs.,NNP,O
56,Bennet,Bennet,NNP,PERSON
56,assured,assure,VBD,O
56,her,she,PRP,O
56,that,that,IN,O
56,they,they,PRP,O
56,never,never,RB,O
56,sat,sit,VBD,O
56,there,there,RB,O
56,after,after,IN,O
56,dinner,dinner,NN,O
56,;,;,:,O
56,and,and,CC,O
56,then,then,RB,O
56,added,add,VBD,O
56,",",",",",",O
56,"""","""",``,O
56,May,may,MD,O
56,I,I,PRP,O
56,take,take,VB,O
56,the,the,DT,O
56,liberty,liberty,NN,O
56,of,of,IN,O
56,asking,ask,VBG,O
56,your,you,PRP$,O
56,ladyship,ladyship,NN,O
56,whether,whether,IN,O
56,you,you,PRP,O
56,left,leave,VBD,O
56,Mr.,Mr.,NNP,O
56,and,and,CC,O
56,Mrs.,Mrs.,NNP,O
56,Collins,Collins,NNP,PERSON
56,well,well,RB,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Yes,yes,UH,O
56,",",",",",",O
56,very,very,RB,O
56,well,well,RB,O
56,.,.,.,O
56,I,I,PRP,O
56,saw,see,VBD,O
56,them,they,PRP,O
56,the,the,DT,O
56,night,night,NN,TIME
56,before,before,IN,TIME
56,last,last,JJ,O
56,.,.,.,O
56,"""","""",``,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,now,now,RB,DATE
56,expected,expect,VBD,O
56,that,that,IN,O
56,she,she,PRP,O
56,would,would,MD,O
56,produce,produce,VB,O
56,a,a,DT,O
56,letter,letter,NN,O
56,for,for,IN,O
56,her,she,PRP$,O
56,from,from,IN,O
56,Charlotte,Charlotte,NNP,CITY
56,",",",",",",O
56,as,as,IN,O
56,it,it,PRP,O
56,seemed,seem,VBD,O
56,the,the,DT,O
56,only,only,JJ,O
56,probable,probable,JJ,O
56,motive,motive,NN,O
56,for,for,IN,O
56,her,she,PRP$,O
56,calling,calling,NN,O
56,.,.,.,O
56,But,but,CC,O
56,no,no,DT,O
56,letter,letter,NN,O
56,appeared,appear,VBD,O
56,",",",",",",O
56,and,and,CC,O
56,she,she,PRP,O
56,was,be,VBD,O
56,completely,completely,RB,O
56,puzzled,puzzled,JJ,O
56,.,.,.,O
56,Mrs.,Mrs.,NNP,O
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,with,with,IN,O
56,great,great,JJ,O
56,civility,civility,NN,O
56,",",",",",",O
56,begged,beg,VBD,O
56,her,she,PRP$,O
56,ladyship,ladyship,NN,O
56,to,to,TO,O
56,take,take,VB,O
56,some,some,DT,O
56,refreshment,refreshment,NN,O
56,;,;,:,O
56,but,but,CC,O
56,Lady,Lady,NNP,PERSON
56,Catherine,Catherine,NNP,PERSON
56,very,very,RB,O
56,resolutely,resolutely,RB,O
56,",",",",",",O
56,and,and,CC,O
56,not,not,RB,O
56,very,very,RB,O
56,politely,politely,RB,O
56,",",",",",",O
56,declined,decline,VBD,O
56,eating,eat,VBG,O
56,any,any,DT,O
56,thing,thing,NN,O
56,;,;,:,O
56,and,and,CC,O
56,then,then,RB,O
56,rising,rise,VBG,O
56,up,up,RP,O
56,",",",",",",O
56,said,say,VBD,O
56,to,to,IN,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,",",",",",",O
56,"""","""",``,O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,there,there,EX,O
56,seemed,seem,VBD,O
56,to,to,TO,O
56,be,be,VB,O
56,a,a,DT,O
56,prettyish,prettyish,JJ,O
56,kind,kind,NN,O
56,of,of,IN,O
56,a,a,DT,O
56,little,little,JJ,O
56,wilderness,wilderness,NN,O
56,on,on,IN,O
56,one,one,CD,NUMBER
56,side,side,NN,O
56,of,of,IN,O
56,your,you,PRP$,O
56,lawn,lawn,NN,O
56,.,.,.,O
56,I,I,PRP,O
56,should,should,MD,O
56,be,be,VB,O
56,glad,glad,JJ,O
56,to,to,TO,O
56,take,take,VB,O
56,a,a,DT,O
56,turn,turn,NN,O
56,in,in,IN,O
56,it,it,PRP,O
56,",",",",",",O
56,if,if,IN,O
56,you,you,PRP,O
56,will,will,MD,O
56,favour,favour,VB,O
56,me,I,PRP,O
56,with,with,IN,O
56,your,you,PRP$,O
56,company,company,NN,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Go,go,VB,O
56,",",",",",",O
56,my,my,PRP$,O
56,dear,dear,JJ,O
56,",",",",",",O
56,"""","""",'',O
56,cried,cry,VBD,O
56,her,she,PRP$,O
56,mother,mother,NN,O
56,",",",",",",O
56,"""","""",'',O
56,and,and,CC,O
56,shew,shew,VB,O
56,her,she,PRP$,O
56,ladyship,ladyship,NN,O
56,about,about,IN,O
56,the,the,DT,O
56,different,different,JJ,O
56,walks,walk,NNS,O
56,.,.,.,O
56,I,I,PRP,O
56,think,think,VBP,O
56,she,she,PRP,O
56,will,will,MD,O
56,be,be,VB,O
56,pleased,pleased,JJ,O
56,with,with,IN,O
56,the,the,DT,O
56,hermitage,hermitage,NN,O
56,.,.,.,O
56,"""","""",``,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,obeyed,obey,VBD,O
56,",",",",",",O
56,and,and,CC,O
56,running,run,VBG,O
56,into,into,IN,O
56,her,she,PRP$,O
56,own,own,JJ,O
56,room,room,NN,O
56,for,for,IN,O
56,her,she,PRP$,O
56,parasol,parasol,NN,O
56,",",",",",",O
56,attended,attend,VBD,O
56,her,she,PRP$,O
56,noble,noble,JJ,O
56,guest,guest,NN,O
56,down,down,IN,O
56,stairs,stair,NNS,O
56,.,.,.,O
56,As,as,IN,O
56,they,they,PRP,O
56,passed,pass,VBD,O
56,through,through,IN,O
56,the,the,DT,O
56,hall,hall,NN,O
56,",",",",",",O
56,Lady,Lady,NNP,PERSON
56,Catherine,Catherine,NNP,PERSON
56,opened,open,VBD,O
56,the,the,DT,O
56,doors,door,NNS,O
56,into,into,IN,O
56,the,the,DT,O
56,dining,dining,NN,O
56,-,-,HYPH,O
56,parlour,parlour,NN,O
56,and,and,CC,O
56,drawing,drawing,NN,O
56,-,-,HYPH,O
56,room,room,NN,O
56,",",",",",",O
56,and,and,CC,O
56,pronouncing,pronounce,VBG,O
56,them,they,PRP,O
56,",",",",",",O
56,after,after,IN,O
56,a,a,DT,O
56,short,short,JJ,O
56,survey,survey,NN,O
56,",",",",",",O
56,to,to,TO,O
56,be,be,VB,O
56,decent,decent,JJ,O
56,looking,look,VBG,O
56,rooms,room,NNS,O
56,",",",",",",O
56,walked,walk,VBD,O
56,on,on,RB,O
56,.,.,.,O
56,Her,she,PRP$,O
56,carriage,carriage,NN,O
56,remained,remain,VBD,O
56,at,at,IN,O
56,the,the,DT,O
56,door,door,NN,O
56,",",",",",",O
56,and,and,CC,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,saw,see,VBD,O
56,that,that,IN,O
56,her,she,PRP$,O
56,waiting,waiting,NN,O
56,-,-,HYPH,O
56,woman,woman,NN,O
56,was,be,VBD,O
56,in,in,IN,O
56,it,it,PRP,O
56,.,.,.,O
56,They,they,PRP,O
56,proceeded,proceed,VBD,O
56,in,in,IN,O
56,silence,silence,NN,O
56,along,along,IN,O
56,the,the,DT,O
56,gravel,gravel,NN,O
56,walk,walk,NN,O
56,that,that,WDT,O
56,led,lead,VBD,O
56,to,to,IN,O
56,the,the,DT,O
56,copse,copse,NN,O
56,;,;,:,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,was,be,VBD,O
56,determined,determine,VBN,O
56,to,to,TO,O
56,make,make,VB,O
56,no,no,DT,O
56,effort,effort,NN,O
56,for,for,IN,O
56,conversation,conversation,NN,O
56,with,with,IN,O
56,a,a,DT,O
56,woman,woman,NN,O
56,",",",",",",O
56,who,who,WP,O
56,was,be,VBD,O
56,now,now,RB,DATE
56,more,more,JJR,O
56,than,than,IN,O
56,usually,usually,RB,O
56,insolent,insolent,JJ,O
56,and,and,CC,O
56,disagreeable,disagreeable,JJ,O
56,.,.,.,O
56,"""","""",``,O
56,How,how,WRB,O
56,could,could,MD,O
56,I,I,PRP,O
56,ever,ever,RB,O
56,think,think,VB,O
56,her,she,PRP,O
56,like,like,IN,O
56,her,she,PRP$,O
56,nephew,nephew,NN,O
56,?,?,.,O
56,"""","""",'',O
56,said,say,VBD,O
56,she,she,PRP,O
56,",",",",",",O
56,as,as,IN,O
56,she,she,PRP,O
56,looked,look,VBD,O
56,in,in,IN,O
56,her,she,PRP$,O
56,face,face,NN,O
56,.,.,.,O
56,As,as,RB,O
56,soon,soon,RB,O
56,as,as,IN,O
56,they,they,PRP,O
56,entered,enter,VBD,O
56,the,the,DT,O
56,copse,copse,NN,O
56,",",",",",",O
56,Lady,Lady,NNP,PERSON
56,Catherine,Catherine,NNP,PERSON
56,began,begin,VBD,O
56,in,in,IN,O
56,the,the,DT,O
56,following,follow,VBG,O
56,manner,manner,NN,O
56,:,:,:,O
56,--,--,:,O
56,"""","""",``,O
56,You,you,PRP,O
56,can,can,MD,O
56,be,be,VB,O
56,at,at,IN,O
56,no,no,DT,O
56,loss,loss,NN,O
56,",",",",",",O
56,Miss,Miss,NNP,PERSON
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,to,to,TO,O
56,understand,understand,VB,O
56,the,the,DT,O
56,reason,reason,NN,O
56,of,of,IN,O
56,my,my,PRP$,O
56,journey,journey,NN,O
56,hither,hither,RB,O
56,.,.,.,O
56,Your,you,PRP$,O
56,own,own,JJ,O
56,heart,heart,NN,O
56,",",",",",",O
56,your,you,PRP$,O
56,own,own,JJ,O
56,conscience,conscience,NN,O
56,",",",",",",O
56,must,must,MD,O
56,tell,tell,VB,O
56,you,you,PRP,O
56,why,why,WRB,O
56,I,I,PRP,O
56,come,come,VBP,O
56,.,.,.,O
56,"""","""",``,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,looked,look,VBD,O
56,with,with,IN,O
56,unaffected,unaffected,JJ,O
56,astonishment,astonishment,NN,O
56,.,.,.,O
56,"""","""",'',O
56,Indeed,indeed,RB,O
56,",",",",",",O
56,you,you,PRP,O
56,are,be,VBP,O
56,mistaken,mistaken,JJ,O
56,",",",",",",O
56,Madam,Madam,NNP,O
56,.,.,.,O
56,I,I,PRP,O
56,have,have,VBP,O
56,not,not,RB,O
56,been,be,VBN,O
56,at,at,IN,O
56,all,all,DT,O
56,able,able,JJ,O
56,to,to,TO,O
56,account,account,VB,O
56,for,for,IN,O
56,the,the,DT,O
56,honour,honour,NN,O
56,of,of,IN,O
56,seeing,see,VBG,O
56,you,you,PRP,O
56,here,here,RB,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,"""","""",``,O
56,replied,reply,VBD,O
56,her,she,PRP$,O
56,ladyship,ladyship,NN,O
56,",",",",",",O
56,in,in,IN,O
56,an,a,DT,O
56,angry,angry,JJ,O
56,tone,tone,NN,O
56,",",",",",",O
56,"""","""",'',O
56,you,you,PRP,O
56,ought,ought,MD,O
56,to,to,TO,O
56,know,know,VB,O
56,",",",",",",O
56,that,that,IN,O
56,I,I,PRP,O
56,am,be,VBP,O
56,not,not,RB,O
56,to,to,TO,O
56,be,be,VB,O
56,trifled,trifle,VBN,O
56,with,with,IN,O
56,.,.,.,O
56,But,but,CC,O
56,however,however,RB,O
56,insincere,insincere,JJ,O
56,_,_,NFP,O
56,you,you,PRP,O
56,_,_,NFP,O
56,may,may,MD,O
56,choose,choose,VB,O
56,to,to,TO,O
56,be,be,VB,O
56,",",",",",",O
56,you,you,PRP,O
56,shall,shall,MD,O
56,not,not,RB,O
56,find,find,VB,O
56,_,_,NFP,O
56,me,I,PRP,O
56,_,_,NFP,O
56,so,so,RB,O
56,.,.,.,O
56,My,my,PRP$,O
56,character,character,NN,O
56,has,have,VBZ,O
56,ever,ever,RB,O
56,been,be,VBN,O
56,celebrated,celebrate,VBN,O
56,for,for,IN,O
56,its,its,PRP$,O
56,sincerity,sincerity,NN,O
56,and,and,CC,O
56,frankness,frankness,NN,O
56,",",",",",",O
56,and,and,CC,O
56,in,in,IN,O
56,a,a,DT,O
56,cause,cause,NN,O
56,of,of,IN,O
56,such,such,JJ,O
56,moment,moment,NN,O
56,as,as,IN,O
56,this,this,DT,O
56,",",",",",",O
56,I,I,PRP,O
56,shall,shall,MD,O
56,certainly,certainly,RB,O
56,not,not,RB,O
56,depart,depart,VB,O
56,from,from,IN,O
56,it,it,PRP,O
56,.,.,.,O
56,A,a,DT,O
56,report,report,NN,O
56,of,of,IN,O
56,a,a,DT,O
56,most,most,RBS,O
56,alarming,alarming,JJ,O
56,nature,nature,NN,O
56,",",",",",",O
56,reached,reach,VBD,O
56,me,I,PRP,O
56,two,two,CD,DATE
56,days,day,NNS,DATE
56,ago,ago,RB,DATE
56,.,.,.,O
56,I,I,PRP,O
56,was,be,VBD,O
56,told,tell,VBN,O
56,",",",",",",O
56,that,that,IN,O
56,not,not,RB,O
56,only,only,RB,O
56,your,you,PRP$,O
56,sister,sister,NN,O
56,was,be,VBD,O
56,on,on,IN,O
56,the,the,DT,O
56,point,point,NN,O
56,of,of,IN,O
56,being,be,VBG,O
56,most,most,RBS,O
56,advantageously,advantageously,RB,O
56,married,marry,VBN,O
56,",",",",",",O
56,but,but,CC,O
56,that,that,IN,O
56,_,_,NFP,O
56,you,you,PRP,O
56,_,_,NFP,O
56,",",",",",",O
56,that,that,IN,O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Elizabeth,Elizabeth,NNP,PERSON
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,would,would,MD,O
56,",",",",",",O
56,in,in,IN,O
56,all,all,DT,O
56,likelihood,likelihood,NN,O
56,",",",",",",O
56,be,be,VB,O
56,soon,soon,RB,O
56,afterwards,afterwards,RB,O
56,united,unite,VBN,O
56,to,to,IN,O
56,my,my,PRP$,O
56,nephew,nephew,NN,O
56,",",",",",",O
56,my,my,PRP$,O
56,own,own,JJ,O
56,nephew,nephew,NN,O
56,",",",",",",O
56,Mr.,Mr.,NNP,O
56,Darcy,Darcy,NNP,PERSON
56,.,.,.,O
56,Though,though,IN,O
56,I,I,PRP,O
56,_,_,NFP,O
56,know,know,VBP,O
56,_,_,NFP,O
56,it,it,PRP,O
56,must,must,MD,O
56,be,be,VB,O
56,a,a,DT,O
56,scandalous,scandalous,JJ,O
56,falsehood,falsehood,NN,O
56,;,;,:,O
56,though,though,IN,O
56,I,I,PRP,O
56,would,would,MD,O
56,not,not,RB,O
56,injure,injure,VB,O
56,him,he,PRP,O
56,so,so,RB,O
56,much,much,RB,O
56,as,as,IN,O
56,to,to,IN,O
56,suppose,suppose,VB,O
56,the,the,DT,O
56,truth,truth,NN,O
56,of,of,IN,O
56,it,it,PRP,O
56,possible,possible,JJ,O
56,",",",",",",O
56,I,I,PRP,O
56,instantly,instantly,RB,O
56,resolved,resolve,VBD,O
56,on,on,IN,O
56,setting,set,VBG,O
56,off,off,RP,O
56,for,for,IN,O
56,this,this,DT,O
56,place,place,NN,O
56,",",",",",",O
56,that,that,IN,O
56,I,I,PRP,O
56,might,might,MD,O
56,make,make,VB,O
56,my,my,PRP$,O
56,sentiments,sentiment,NNS,O
56,known,know,VBN,O
56,to,to,IN,O
56,you,you,PRP,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,If,if,IN,O
56,you,you,PRP,O
56,believed,believe,VBD,O
56,it,it,PRP,O
56,impossible,impossible,JJ,O
56,to,to,TO,O
56,be,be,VB,O
56,true,true,JJ,O
56,",",",",",",O
56,"""","""",'',O
56,said,say,VBD,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,",",",",",",O
56,colouring,colour,VBG,O
56,with,with,IN,O
56,astonishment,astonishment,NN,O
56,and,and,CC,O
56,disdain,disdain,NN,O
56,",",",",",",O
56,"""","""",``,O
56,I,I,PRP,O
56,wonder,wonder,VBP,O
56,you,you,PRP,O
56,took,take,VBD,O
56,the,the,DT,O
56,trouble,trouble,NN,O
56,of,of,IN,O
56,coming,come,VBG,O
56,so,so,RB,O
56,far,far,RB,O
56,.,.,.,O
56,What,what,WP,O
56,could,could,MD,O
56,your,you,PRP$,O
56,ladyship,ladyship,NN,O
56,propose,propose,VB,O
56,by,by,IN,O
56,it,it,PRP,O
56,?,?,.,O
56,"""","""",``,O
56,"""","""",``,O
56,At,at,IN,O
56,once,once,RB,DATE
56,to,to,TO,O
56,insist,insist,VB,O
56,upon,upon,IN,O
56,having,have,VBG,O
56,such,such,PDT,O
56,a,a,DT,O
56,report,report,NN,O
56,universally,universally,RB,O
56,contradicted,contradict,VBD,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Your,you,PRP$,O
56,coming,come,VBG,O
56,to,to,IN,O
56,Longbourn,Longbourn,NNP,LOCATION
56,",",",",",",O
56,to,to,TO,O
56,see,see,VB,O
56,me,I,PRP,O
56,and,and,CC,O
56,my,my,PRP$,O
56,family,family,NN,O
56,",",",",",",O
56,"""","""",'',O
56,said,say,VBD,O
56,Elizabeth,Elizabeth,NNP,PERSON
56,",",",",",",O
56,coolly,coolly,RB,O
56,",",",",",",O
56,"""","""",``,O
56,will,will,MD,O
56,be,be,VB,O
56,rather,rather,RB,O
56,a,a,DT,O
56,confirmation,confirmation,NN,O
56,of,of,IN,O
56,it,it,PRP,O
56,;,;,:,O
56,if,if,IN,O
56,",",",",",",O
56,indeed,indeed,RB,O
56,",",",",",",O
56,such,such,PDT,O
56,a,a,DT,O
56,report,report,NN,O
56,is,be,VBZ,O
56,in,in,IN,O
56,existence,existence,NN,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,If,if,IN,O
56,!,!,.,O
56,do,do,VBP,O
56,you,you,PRP,O
56,then,then,RB,O
56,pretend,pretend,VBP,O
56,to,to,TO,O
56,be,be,VB,O
56,ignorant,ignorant,JJ,O
56,of,of,IN,O
56,it,it,PRP,O
56,?,?,.,O
56,Has,have,VBZ,O
56,it,it,PRP,O
56,not,not,RB,O
56,been,be,VBN,O
56,industriously,industriously,RB,O
56,circulated,circulate,VBN,O
56,by,by,IN,O
56,yourselves,yourselve,NNS,O
56,?,?,.,O
56,Do,do,VBP,O
56,you,you,PRP,O
56,not,not,RB,O
56,know,know,VB,O
56,that,that,IN,O
56,such,such,PDT,O
56,a,a,DT,O
56,report,report,NN,O
56,is,be,VBZ,O
56,spread,spread,VBN,O
56,abroad,abroad,RB,O
56,?,?,.,O
56,"""","""",``,O
56,"""","""",``,O
56,I,I,PRP,O
56,never,never,RB,O
56,heard,hear,VBD,O
56,that,that,IN,O
56,it,it,PRP,O
56,was,be,VBD,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,And,and,CC,O
56,can,can,MD,O
56,you,you,PRP,O
56,likewise,likewise,RB,O
56,declare,declare,VBP,O
56,",",",",",",O
56,that,that,IN,O
56,there,there,EX,O
56,is,be,VBZ,O
56,no,no,DT,O
56,_,_,NFP,O
56,foundation,foundation,NN,O
56,_,_,NFP,O
56,for,for,IN,O
56,it,it,PRP,O
56,?,?,.,O
56,"""","""",``,O
56,"""","""",``,O
56,I,I,PRP,O
56,do,do,VBP,O
56,not,not,RB,O
56,pretend,pretend,VB,O
56,to,to,TO,O
56,possess,possess,VB,O
56,equal,equal,JJ,O
56,frankness,frankness,NN,O
56,with,with,IN,O
56,your,you,PRP$,O
56,ladyship,ladyship,NN,O
56,.,.,.,O
56,_,_,NFP,O
56,You,you,PRP,O
56,_,_,NFP,O
56,may,may,MD,O
56,ask,ask,VB,O
56,questions,question,NNS,O
56,",",",",",",O
56,which,which,WDT,O
56,_,_,NFP,O
56,I,I,PRP,O
56,_,_,NFP,O
56,shall,shall,MD,O
56,not,not,RB,O
56,choose,choose,VB,O
56,to,to,TO,O
56,answer,answer,VB,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,This,this,DT,O
56,is,be,VBZ,O
56,not,not,RB,O
56,to,to,TO,O
56,be,be,VB,O
56,borne,bear,VBN,O
56,.,.,.,O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,I,I,PRP,O
56,insist,insist,VBP,O
56,on,on,IN,O
56,being,be,VBG,O
56,satisfied,satisfied,JJ,O
56,.,.,.,O
56,Has,have,VBZ,O
56,he,he,PRP,O
56,",",",",",",O
56,has,have,VBZ,O
56,my,my,PRP$,O
56,nephew,nephew,NN,O
56,",",",",",",O
56,made,make,VBD,O
56,you,you,PRP,O
56,an,a,DT,O
56,offer,offer,NN,O
56,of,of,IN,O
56,marriage,marriage,NN,O
56,?,?,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Your,you,PRP$,O
56,ladyship,ladyship,NN,O
56,has,have,VBZ,O
56,declared,declare,VBN,O
56,it,it,PRP,O
56,to,to,TO,O
56,be,be,VB,O
56,impossible,impossible,JJ,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,It,it,PRP,O
56,ought,ought,MD,O
56,to,to,TO,O
56,be,be,VB,O
56,so,so,RB,O
56,;,;,:,O
56,it,it,PRP,O
56,must,must,MD,O
56,be,be,VB,O
56,so,so,RB,O
56,",",",",",",O
56,while,while,IN,O
56,he,he,PRP,O
56,retains,retain,VBZ,O
56,the,the,DT,O
56,use,use,NN,O
56,of,of,IN,O
56,his,he,PRP$,O
56,reason,reason,NN,O
56,.,.,.,O
56,But,but,CC,O
56,_,_,NFP,O
56,your,you,PRP$,O
56,_,_,NFP,O
56,arts,art,NNS,O
56,and,and,CC,O
56,allurements,allurement,NNS,O
56,may,may,MD,O
56,",",",",",",O
56,in,in,IN,O
56,a,a,DT,O
56,moment,moment,NN,O
56,of,of,IN,O
56,infatuation,infatuation,NN,O
56,",",",",",",O
56,have,have,VBP,O
56,made,make,VBN,O
56,him,he,PRP,O
56,forget,forget,VB,O
56,what,what,WP,O
56,he,he,PRP,O
56,owes,owe,VBZ,O
56,to,to,IN,O
56,himself,himself,PRP,O
56,and,and,CC,O
56,to,to,IN,O
56,all,all,PDT,O
56,his,he,PRP$,O
56,family,family,NN,O
56,.,.,.,O
56,You,you,PRP,O
56,may,may,MD,O
56,have,have,VB,O
56,drawn,draw,VBN,O
56,him,he,PRP,O
56,in,in,IN,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,If,if,IN,O
56,I,I,PRP,O
56,have,have,VBP,O
56,",",",",",",O
56,I,I,PRP,O
56,shall,shall,MD,O
56,be,be,VB,O
56,the,the,DT,O
56,last,last,JJ,O
56,person,person,NN,O
56,to,to,TO,O
56,confess,confess,VB,O
56,it,it,PRP,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,Miss,Miss,NNP,STATE_OR_PROVINCE
56,Bennet,Bennet,NNP,PERSON
56,",",",",",",O
56,do,do,VBP,O
56,you,you,PRP,O
56,know,know,VB,O
56,who,who,WP,O
56,I,I,PRP,O
56,am,be,VBP,O
56,?,?,.,O
56,I,I,PRP,O
56,have,have,VBP,O
56,not,not,RB,O
56,been,be,VBN,O
56,accustomed,accustom,VBN,O
56,to,to,IN,O
56,such,such,JJ,O
56,language,language,NN,O
56,as,as,IN,O
56,this,this,DT,O
56,.,.,.,O
56,I,I,PRP,O
56,am,be,VBP,O
56,almost,almost,RB,O
56,the,the,DT,O
56,nearest,near,JJS,O
56,relation,relation,NN,O
56,he,he,PRP,O
56,has,have,VBZ,O
56,in,in,IN,O
56,the,the,DT,O
56,world,world,NN,O
56,",",",",",",O
56,and,and,CC,O
56,am,be,VBP,O
56,entitled,entitle,VBN,O
56,to,to,TO,O
56,know,know,VB,O
56,all,all,PDT,O
56,his,he,PRP$,O
56,dearest,dear,JJS,O
56,concerns,concern,NNS,O
56,.,.,.,O
56,"""","""",``,O
56,"""","""",``,O
56,But,but,CC,O
56,you,you,PRP,O
56,are,be,VBP,O
56,not,not,RB,O
56,entitled,entitle,VBN,O
56,to,to,TO,O
56,know,know,VB,O
56,_,_,NFP,O
56,mine,mine,PRP,O
56,_,_,NFP,O
56,;,;,:,O
56,nor,nor,CC,O
56,will,will,MD,O
56,such,such,JJ,O
56,behaviour,behaviour,NN,O
56,as,as,IN,O
56,this,this,DT,O
56,",",",",",",O
56,ever,ever,RB,O
56,induce,induce,VB,O
56,me,I,PRP,O
56,to,to,TO,O
